borrower_id,profile_type,month,income,expenses,loan_installment,dti,loan_balance,repaid_on_time
B0231,temporary_stress,26,69575.0,48060.0,20208.0,0.217,372490.0,1
B0231,temporary_stress,27,75134.0,48675.0,20208.0,0.217,372490.0,1
B0231,temporary_stress,28,80288.0,44984.0,20208.0,0.217,372490.0,1
B0231,temporary_stress,29,85939.0,45569.0,20208.0,0.217,372490.0,1
B0231,temporary_stress,30,89960.0,46388.0,20208.0,0.217,372490.0,1
B0231,temporary_stress,31,89958.0,46001.0,20208.0,0.217,372490.0,1
B0231,temporary_stress,32,90536.0,46920.0,20208.0,0.217,372490.0,1
B0231,temporary_stress,33,92734.0,48363.0,20208.0,0.217,372490.0,1
B0231,temporary_stress,34,93570.0,48634.0,20208.0,0.217,372490.0,1
B0232,temporary_stress,0,14303.0,8671.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,1,14479.0,8409.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,2,14318.0,8393.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,3,14142.0,8288.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,4,13840.0,8389.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,5,14010.0,8284.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,6,14178.0,8207.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,7,14170.0,8160.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,8,14359.0,8397.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,9,14317.0,8473.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,10,13951.0,8511.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,11,7647.0,8561.0,1687.0,0.232,68751.0,0
B0232,temporary_stress,12,7765.0,8211.0,1687.0,0.232,68751.0,0
B0232,temporary_stress,13,7885.0,8165.0,1687.0,0.232,68751.0,0
B0232,temporary_stress,14,7932.0,8396.0,1687.0,0.232,68751.0,0
B0232,temporary_stress,15,8033.0,8575.0,1687.0,0.232,68751.0,0
B0232,temporary_stress,16,9489.0,8210.0,1687.0,0.232,68751.0,0
B0232,temporary_stress,17,10301.0,8128.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,18,11040.0,8519.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,19,11988.0,8716.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,20,13187.0,8551.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,21,13873.0,8638.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,22,13731.0,8495.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,23,13920.0,8278.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,24,13937.0,8530.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,25,13971.0,8515.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,26,13589.0,8265.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,27,13721.0,8201.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,28,14125.0,8166.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,29,14252.0,8428.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,30,14319.0,8362.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,31,14264.0,8129.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,32,14191.0,8169.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,33,14183.0,8345.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,34,14498.0,8465.0,1687.0,0.232,68751.0,1
B0232,temporary_stress,35,14477.0,8089.0,1687.0,0.232,68751.0,1
B0233,temporary_stress,0,95888.0,61405.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,1,96564.0,59154.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,2,96358.0,58618.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,3,95518.0,58711.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,4,96302.0,59936.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,5,97924.0,61799.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,6,98461.0,62839.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,7,98912.0,62914.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,8,100735.0,61136.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,9,101104.0,60523.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,10,98684.0,60335.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,11,98438.0,59223.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,12,99237.0,60984.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,13,99304.0,62954.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,14,98733.0,61622.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,15,99372.0,60247.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,16,47934.0,60436.0,14977.0,0.128,275592.0,0
B0233,temporary_stress,17,47364.0,61169.0,14977.0,0.128,275592.0,0
B0233,temporary_stress,18,47096.0,61648.0,14977.0,0.128,275592.0,0
B0233,temporary_stress,19,47539.0,61145.0,14977.0,0.128,275592.0,0
B0233,temporary_stress,20,47661.0,59868.0,14977.0,0.128,275592.0,0
B0233,temporary_stress,21,48101.0,61712.0,14977.0,0.128,275592.0,0
B0233,temporary_stress,22,58182.0,62240.0,14977.0,0.128,275592.0,0
B0233,temporary_stress,23,68279.0,65609.0,14977.0,0.128,275592.0,0
B0233,temporary_stress,24,79034.0,63160.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,25,89230.0,62536.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,26,99297.0,62479.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,27,100543.0,60579.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,28,100598.0,60180.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,29,100253.0,60150.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,30,97916.0,59736.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,31,96192.0,61634.0,14977.0,0.128,275592.0,1
B0233,temporary_stress,32,97393.0,61433.0,14977.0,0.128,275592.0,1
B0234,stable,0,38104.0,20292.0,8648.0,0.13,149964.0,1
B0234,stable,1,36838.0,20593.0,8648.0,0.13,149964.0,1
B0234,stable,2,36676.0,20660.0,8648.0,0.13,149964.0,1
B0234,stable,3,37157.0,20066.0,8648.0,0.13,149964.0,1
B0234,stable,4,36651.0,20120.0,8648.0,0.13,149964.0,1
B0234,stable,5,36789.0,19811.0,8648.0,0.13,149964.0,1
B0234,stable,6,36888.0,19955.0,8648.0,0.13,149964.0,1
B0234,stable,7,36766.0,20370.0,8648.0,0.13,149964.0,1
B0234,stable,8,36100.0,20259.0,8648.0,0.13,149964.0,1
B0234,stable,9,36510.0,19942.0,8648.0,0.13,149964.0,1
B0234,stable,10,36922.0,20400.0,8648.0,0.13,149964.0,1
B0234,stable,11,36730.0,21368.0,8648.0,0.13,149964.0,1
B0234,stable,12,36897.0,21192.0,8648.0,0.13,149964.0,1
B0234,stable,13,36577.0,21301.0,8648.0,0.13,149964.0,1
B0234,stable,14,37369.0,21331.0,8648.0,0.13,149964.0,1
B0234,stable,15,38631.0,20839.0,8648.0,0.13,149964.0,1
B0234,stable,16,38851.0,19806.0,8648.0,0.13,149964.0,1
B0234,stable,17,39169.0,19760.0,8648.0,0.13,149964.0,1
B0234,stable,18,39011.0,20388.0,8648.0,0.13,149964.0,1
B0234,stable,19,38821.0,20956.0,8648.0,0.13,149964.0,1
B0234,stable,20,38779.0,20823.0,8648.0,0.13,149964.0,1
B0234,stable,21,38295.0,20564.0,8648.0,0.13,149964.0,1
B0234,stable,22,37817.0,20654.0,8648.0,0.13,149964.0,1
B0234,stable,23,38408.0,20483.0,8648.0,0.13,149964.0,1
B0234,stable,24,38378.0,20510.0,8648.0,0.13,149964.0,1
B0234,stable,25,38155.0,19830.0,8648.0,0.13,149964.0,1
B0234,stable,26,38238.0,19147.0,8648.0,0.13,149964.0,1
B0234,stable,27,38469.0,18885.0,8648.0,0.13,149964.0,1
B0234,stable,28,38014.0,19009.0,8648.0,0.13,149964.0,1
B0234,stable,29,37285.0,19365.0,8648.0,0.13,149964.0,1
B0234,stable,30,37434.0,19685.0,8648.0,0.13,149964.0,1
B0234,stable,31,36852.0,19886.0,8648.0,0.13,149964.0,1
B0234,stable,32,36766.0,19280.0,8648.0,0.13,149964.0,1
B0234,stable,33,37525.0,19498.0,8648.0,0.13,149964.0,1
B0234,stable,34,38866.0,19656.0,8648.0,0.13,149964.0,1
B0235,temporary_stress,0,68608.0,34215.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,1,67258.0,33210.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,2,67595.0,33317.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,3,68507.0,33821.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,4,68834.0,34574.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,5,69959.0,35244.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,6,69579.0,34692.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,7,68443.0,34438.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,8,69545.0,33889.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,9,69270.0,33955.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,10,69214.0,34333.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,11,42484.0,34736.0,12896.0,0.098,247213.0,0
B0235,temporary_stress,12,43279.0,34004.0,12896.0,0.098,247213.0,0
B0235,temporary_stress,13,43029.0,33546.0,12896.0,0.098,247213.0,0
B0235,temporary_stress,14,41469.0,34179.0,12896.0,0.098,247213.0,0
B0235,temporary_stress,15,40652.0,34322.0,12896.0,0.098,247213.0,0
B0235,temporary_stress,16,40086.0,34779.0,12896.0,0.098,247213.0,0
B0235,temporary_stress,17,42568.0,35032.0,12896.0,0.098,247213.0,0
B0235,temporary_stress,18,46590.0,33918.0,12896.0,0.098,247213.0,0
B0235,temporary_stress,19,50704.0,33777.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,20,54345.0,34600.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,21,58744.0,35666.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,22,62593.0,34878.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,23,66474.0,34553.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,24,69208.0,35074.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,25,68893.0,35718.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,26,69279.0,35070.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,27,70276.0,35726.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,28,69357.0,34880.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,29,67316.0,33859.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,30,67694.0,33800.0,12896.0,0.098,247213.0,1
B0235,temporary_stress,31,68125.0,33734.0,12896.0,0.098,247213.0,1
B0236,temporary_stress,0,93840.0,55671.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,1,93367.0,55686.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,2,94647.0,54996.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,3,95247.0,55282.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,4,94632.0,57032.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,5,94256.0,57488.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,6,95975.0,57995.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,7,96395.0,58939.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,8,94681.0,59017.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,9,95641.0,58059.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,10,96493.0,57787.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,11,96292.0,56949.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,12,57938.0,59311.0,21117.0,0.229,281454.0,0
B0236,temporary_stress,13,57424.0,57813.0,21117.0,0.229,281454.0,0
B0236,temporary_stress,14,58393.0,54888.0,21117.0,0.229,281454.0,0
B0236,temporary_stress,15,68077.0,55274.0,21117.0,0.229,281454.0,0
B0236,temporary_stress,16,75148.0,54832.0,21117.0,0.229,281454.0,0
B0236,temporary_stress,17,80526.0,55032.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,18,87367.0,54774.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,19,95891.0,56047.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,20,94828.0,55594.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,21,95738.0,55369.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,22,97817.0,55329.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,23,95235.0,54714.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,24,94014.0,54727.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,25,96237.0,56938.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,26,96174.0,54978.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,27,96936.0,55715.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,28,96230.0,57118.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,29,95283.0,54896.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,30,93444.0,55480.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,31,92500.0,56693.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,32,93014.0,56976.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,33,92377.0,57815.0,21117.0,0.229,281454.0,1
B0236,temporary_stress,34,91508.0,58443.0,21117.0,0.229,281454.0,1
B0237,temporary_stress,0,24001.0,17537.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,1,23435.0,16496.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,2,23169.0,16249.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,3,23161.0,16860.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,4,23187.0,16930.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,5,23938.0,16211.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,6,24031.0,15994.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,7,23646.0,16978.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,8,23686.0,17229.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,9,23996.0,17114.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,10,24214.0,16839.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,11,11376.0,17575.0,2655.0,0.109,90860.0,0
B0237,temporary_stress,12,11179.0,17792.0,2655.0,0.109,90860.0,0
B0237,temporary_stress,13,11161.0,17617.0,2655.0,0.109,90860.0,0
B0237,temporary_stress,14,11183.0,17523.0,2655.0,0.109,90860.0,0
B0237,temporary_stress,15,11132.0,17439.0,2655.0,0.109,90860.0,0
B0237,temporary_stress,16,14022.0,16888.0,2655.0,0.109,90860.0,0
B0237,temporary_stress,17,15938.0,16299.0,2655.0,0.109,90860.0,0
B0237,temporary_stress,18,17848.0,16164.0,2655.0,0.109,90860.0,0
B0237,temporary_stress,19,19318.0,16910.0,2655.0,0.109,90860.0,0
B0237,temporary_stress,20,21539.0,17271.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,21,23663.0,17336.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,22,23519.0,16712.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,23,23783.0,16297.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,24,24165.0,16806.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,25,24132.0,16652.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,26,23776.0,16911.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,27,23890.0,16633.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,28,23835.0,16137.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,29,23432.0,16603.0,2655.0,0.109,90860.0,1
B0237,temporary_stress,30,23145.0,17569.0,2655.0,0.109,90860.0,1
B0238,temporary_stress,0,73744.0,44480.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,1,73689.0,44253.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,2,74869.0,46700.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,3,75915.0,47015.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,4,76369.0,47356.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,5,76298.0,46429.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,6,77146.0,43421.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,7,76195.0,44105.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,8,75939.0,45163.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,9,75142.0,44597.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,10,75461.0,43795.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,11,75068.0,43379.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,12,75419.0,43413.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,13,74008.0,46297.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,14,74292.0,47978.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,15,74862.0,47609.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,16,38485.0,46249.0,11849.0,0.146,261873.0,0
B0238,temporary_stress,17,38037.0,47030.0,11849.0,0.146,261873.0,0
B0238,temporary_stress,18,38070.0,47707.0,11849.0,0.146,261873.0,0
B0238,temporary_stress,19,38841.0,46513.0,11849.0,0.146,261873.0,0
B0238,temporary_stress,20,39485.0,46180.0,11849.0,0.146,261873.0,0
B0238,temporary_stress,21,43037.0,46987.0,11849.0,0.146,261873.0,0
B0238,temporary_stress,22,54988.0,46575.0,11849.0,0.146,261873.0,0
B0238,temporary_stress,23,66650.0,45081.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,24,77091.0,45519.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,25,77335.0,46783.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,26,75532.0,46829.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,27,75160.0,44517.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,28,74872.0,44537.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,29,74170.0,44483.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,30,74983.0,44322.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,31,74975.0,44713.0,11849.0,0.146,261873.0,1
B0238,temporary_stress,32,74751.0,45962.0,11849.0,0.146,261873.0,1
B0239,temporary_stress,0,61078.0,40920.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,1,61232.0,40323.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,2,61648.0,39696.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,3,62791.0,40813.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,4,63651.0,39345.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,5,63958.0,38852.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,6,63876.0,39475.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,7,64979.0,39776.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,8,64888.0,39471.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,9,64855.0,39553.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,10,31731.0,39804.0,8789.0,0.17,197551.0,0
B0239,temporary_stress,11,31723.0,39650.0,8789.0,0.17,197551.0,0
B0239,temporary_stress,12,31271.0,38424.0,8789.0,0.17,197551.0,0
B0239,temporary_stress,13,40320.0,39022.0,8789.0,0.17,197551.0,0
B0239,temporary_stress,14,44278.0,38756.0,8789.0,0.17,197551.0,0
B0239,temporary_stress,15,48179.0,38524.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,16,52497.0,37895.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,17,56039.0,37215.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,18,59647.0,38558.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,19,62599.0,40039.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,20,62891.0,40448.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,21,64139.0,39794.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,22,63825.0,38831.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,23,64358.0,38528.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,24,63993.0,38095.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,25,64551.0,39274.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,26,64792.0,40195.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,27,65459.0,40709.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,28,65038.0,40419.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,29,62795.0,41109.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,30,62391.0,41601.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,31,63283.0,41267.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,32,63451.0,40658.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,33,63990.0,39556.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,34,63741.0,37969.0,8789.0,0.17,197551.0,1
B0239,temporary_stress,35,62114.0,37504.0,8789.0,0.17,197551.0,1
B0240,temporary_stress,0,69241.0,44929.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,1,68099.0,46264.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,2,68300.0,45871.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,3,67156.0,46250.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,4,67927.0,46588.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,5,69622.0,46401.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,6,70567.0,46201.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,7,71080.0,46721.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,8,70718.0,46003.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,9,69521.0,45074.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,10,70118.0,45506.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,11,70504.0,47099.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,12,69791.0,47369.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,13,70355.0,46801.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,14,70282.0,47674.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,15,70549.0,47618.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,16,69721.0,47338.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,17,34723.0,47544.0,15183.0,0.237,195561.0,0
B0240,temporary_stress,18,34993.0,47642.0,15183.0,0.237,195561.0,0
B0240,temporary_stress,19,34188.0,47524.0,15183.0,0.237,195561.0,0
B0240,temporary_stress,20,34087.0,47415.0,15183.0,0.237,195561.0,0
B0240,temporary_stress,21,39386.0,48169.0,15183.0,0.237,195561.0,0
B0240,temporary_stress,22,45238.0,45788.0,15183.0,0.237,195561.0,0
B0240,temporary_stress,23,52370.0,46568.0,15183.0,0.237,195561.0,0
B0240,temporary_stress,24,57695.0,47148.0,15183.0,0.237,195561.0,0
B0240,temporary_stress,25,64132.0,47243.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,26,71137.0,47642.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,27,70917.0,48414.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,28,71742.0,48390.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,29,71948.0,49207.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,30,71153.0,50559.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,31,70699.0,49319.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,32,69961.0,48304.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,33,69262.0,48140.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,34,68160.0,47697.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,35,69231.0,47154.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,36,69226.0,46562.0,15183.0,0.237,195561.0,1
B0240,temporary_stress,37,68223.0,46969.0,15183.0,0.237,195561.0,1
B0241,temporary_stress,0,30297.0,15696.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,1,31321.0,15996.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,2,31961.0,16842.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,3,32022.0,16452.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,4,31643.0,16060.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,5,31595.0,16181.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,6,31701.0,16947.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,7,31679.0,16417.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,8,31477.0,15941.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,9,31237.0,16268.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,10,31614.0,16022.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,11,31638.0,16289.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,12,31109.0,16873.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,13,30463.0,16757.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,14,30976.0,16559.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,15,19927.0,16996.0,6384.0,0.271,161132.0,0
B0241,temporary_stress,16,20041.0,16782.0,6384.0,0.271,161132.0,0
B0241,temporary_stress,17,19938.0,16124.0,6384.0,0.271,161132.0,0
B0241,temporary_stress,18,20361.0,16049.0,6384.0,0.271,161132.0,0
B0241,temporary_stress,19,20267.0,16759.0,6384.0,0.271,161132.0,0
B0241,temporary_stress,20,23326.0,17052.0,6384.0,0.271,161132.0,0
B0241,temporary_stress,21,24948.0,16720.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,22,26177.0,16157.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,23,27504.0,15786.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,24,28711.0,15729.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,25,29833.0,16168.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,26,31005.0,16147.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,27,30731.0,15858.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,28,30355.0,16004.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,29,30526.0,16207.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,30,31020.0,16013.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,31,30922.0,15956.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,32,31384.0,15896.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,33,31812.0,15384.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,34,31361.0,15859.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,35,31259.0,16140.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,36,31711.0,16280.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,37,31985.0,15938.0,6384.0,0.271,161132.0,1
B0241,temporary_stress,38,31866.0,15831.0,6384.0,0.271,161132.0,1
B0242,stable,0,73123.0,44046.0,17216.0,0.13,342990.0,1
B0242,stable,1,73953.0,44174.0,17216.0,0.13,342990.0,1
B0242,stable,2,74772.0,44914.0,17216.0,0.13,342990.0,1
B0242,stable,3,74083.0,45893.0,17216.0,0.13,342990.0,1
B0242,stable,4,71925.0,44539.0,17216.0,0.13,342990.0,1
