borrower_id,profile_type,normalized_slope,volatility,recent_vs_prior,dip_depth,miss_rate_history,recovery_ratio,dti,recent_surplus_ratio,projected_surplus_ratio,recent_miss_rate,months_below_cover,surplus_trend,income_cv_recent,expense_pressure,income_floor_ratio,income_momentum,payment_buffer_ratio,income_acceleration,stress_streak,recovery_count,worst_3m_surplus_ratio,surplus_volatility,recent_income_vs_baseline,expense_trend,installment_to_income,coverage_ratio,income_expense_ratio,cashflow_autocorr,loan_balance,loan_to_baseline_income,future_stress
B0214,stable,-0.0007800733202368915,0.01913183943791868,0.9873994595199641,0.06467441897158355,0.0,0.9613909970179398,0.136,0.3104340554442323,0.2954006847694031,0.0,0,-0.00027463365900507754,0.014349114198757337,0.5559280312231777,0.9543634326827499,-7.516685337414601,3.587090111025045,-0.008168546138536133,0,0,0.2947979614698875,0.05549649786304185,0.9742817021410878,-0.0005054396612318145,0.12544332701744157,3.5870901110250455,1.8098916281428714,0.6324806951323487,39770.0,3.7649694693826032,0
B0215,structural_decline,-0.01013173628490878,0.08410680352945957,0.9040602583889034,0.21853133073521036,0.28,0.7939221438893025,0.101,-0.05286158427113895,-0.08144377232436094,1.0,7,-0.010932946197297906,0.031454951710126564,0.8097037760766167,0.8069536278845734,-0.9487690620950887,1.3491515151515152,0.0007716800430378897,7,0,-0.08078118842229715,1.1911683425413528,0.8156850724701143,0.0008012099123891401,0.2551025886041293,1.3491515151515154,1.4328477679656484,0.978574026704977,88328.0,4.641310154573718,1
B0216,temporary_stress,0.0008641203938871699,0.1764769573713221,1.0009840338294873,0.5094309030967952,0.125,1.0038192004900106,0.175,0.36958871534345783,0.3493294523667975,0.0,4,0.000680568483544643,0.018070023766509853,0.4957400453450474,0.6490244825163487,-0.9461993365065753,3.034857129385138,-0.020835231352444812,4,4,-0.1497955286530112,0.5680658806423757,1.017060296528491,0.0001835519103425241,0.1408707666147088,3.0348571293851374,1.8596897205748784,0.8196544632687107,64621.0,3.492460682051559,0
B0217,temporary_stress,-0.014494931622239438,0.2587413602524048,1.3064317271139423,0.5855617099090982,0.2857142857142857,0.7961907790704865,0.267,-0.16335833355418333,0.0047794465625011235,0.8333333333333334,10,-0.014736062712790833,0.21626032027051315,0.8935944319924501,0.4238942040124029,1.049236410372722,1.0526912546303753,0.16419276798255406,10,3,-0.4520887993710192,11.557160747277385,0.6739723849150611,0.00024113109055139853,0.34878691360937436,1.0526912546303753,1.4079409224132335,0.892894518634417,54638.0,2.89603265046511,0
B0218,temporary_stress,0.0015253678149284523,0.2511218986766696,1.3590871074840967,0.48752709956546025,0.36,1.0149674805214477,0.273,0.2006172547311818,0.20152285019130292,0.0,9,0.001463584082751169,0.007869528585249523,0.5943627565244147,0.5232653911331169,0.0045571853255361484,1.1697875773057271,-0.09890627979599763,9,5,-0.29845970330117677,5.889142566882495,1.0153556315027124,6.17837321772814e-05,0.20805400415846936,1.1697875773057274,1.4110253241575303,0.8527862139155237,63876.0,3.6283217676963715,0
B0219,temporary_stress,-0.0020596660478657876,0.13505666838199493,1.0367700648831215,0.39358848822853254,0.19999999999999996,0.981157137383456,0.239,0.0658946741027715,0.051651411298905776,0.0,7,-0.0028339673389045665,0.013242648195868983,0.7023926890532975,0.7076980714376943,-0.2369827083738122,1.1295691408235893,-0.03717290160135741,7,1,-0.2878624036783175,4.23508248162813,0.9932053301545404,0.0007743012910387821,0.23126184128181607,1.1295691408235893,1.3822772886225896,0.8373948181882673,57423.0,2.933611477712972,0
B0220,structural_decline,-0.01245579445808677,0.14223061521138844,0.8730195986386574,0.3604918199369983,0.4242424242424242,0.6503810588354841,0.137,-0.2141855502489584,-0.25189251963360276,1.0,14,-0.011575976475152785,0.04809975723687044,1.0890800734865798,0.6975144802357484,-1.245311241514205,0.7966244421186859,-0.003713908284581925,14,0,-0.24334925312468245,3.6927219871756876,0.6803272025200691,-0.0008798179829340026,0.22574718824214723,0.7966244421186859,1.1613878856117879,0.9836993735643124,84144.0,5.130210344477187,1
B0221,temporary_stress,-0.0054955809100555525,0.16721579954375532,1.455160461545478,0.3978074437074901,0.24242424242424243,1.017236280681002,0.204,0.11596468252291835,0.1263173141336294,0.0,8,-0.0055156377746907945,0.025023650675317415,0.6966119579184906,0.6181361159224368,0.09565391950215753,1.277297895902547,-0.04893872550498806,8,2,-0.25387605086392634,2.7790164007229308,1.010931097123062,2.0056864635246232e-05,0.1886772741044098,1.277297895902547,1.3534557449025362,0.8619760099825433,79283.0,5.024058975117232,0
B0222,stable,-2.292481390979729e-05,0.021940788389877997,0.9531138153185398,0.03866237385352134,0.0,0.9648819025459267,0.267,0.2547685398122345,0.24421687724899213,0.0,0,-0.0001421308709243344,0.009809172366773365,0.5657501286491148,0.9662157409161007,-3.1685236768802727,2.6704297820823246,-0.006940906824567991,0,0,0.2481534590514326,0.07771711218450396,0.9726603717431888,0.00011920605701454187,0.17232027370968414,2.6704297820823246,1.8262915634555321,0.7076118113995692,34232.0,2.7784962528070127,0
B0223,structural_decline,-0.008271923468986727,0.09168605763168884,0.8925986525505293,0.24721932347476394,0.3125,0.7599412897587959,0.145,-0.1378418047460273,-0.17148844520882497,1.0,10,-0.0076378056165347825,0.03727178049783244,0.8837946539286831,0.7974496678459619,-1.0119860017497808,1.0499625333037301,-0.00019925606222024182,10,0,-0.1684271254888985,4.204300477039186,0.7868275259402547,-0.0006341178524519468,0.29139215665131923,1.0499625333037301,1.3471206890619445,0.9744318684492832,90743.0,4.619257298480491,1
B0224,structural_decline,-0.006099788852300998,0.06572560781391339,0.8870290405238682,0.18164475028956872,0.03448275862068961,0.8272126456360291,0.263,0.024346483159592106,-0.00488097671445777,0.16666666666666663,1,-0.006467510071553934,0.03016265335006834,0.8407714014416969,0.8550793758942563,-0.6285164099129282,2.239471843672509,0.008637421037775317,1,0,0.005950353160273443,0.48239507815427096,0.8490949558265767,0.00036772121925292343,0.13055514691131825,2.2394718436725087,1.3491326614901702,0.9127556507110403,43668.0,2.975267425223138,1
B0225,temporary_stress,0.003931983313273126,0.16385293832296202,0.981547357991001,0.42811095917171327,0.16129032258064513,0.9854138178029562,0.267,0.295142280393306,0.29733578917013176,0.0,5,0.0035671187038799138,0.006479076816796913,0.5415956443311765,0.5903496776714202,1.096754388412897,2.439720902012337,0.0004297714397343782,5,3,-0.08881943087842678,0.6432733373893831,0.9837044995767402,0.0003648646093932117,0.15837291277078128,2.439720902012337,1.710071989028001,0.8294573282273184,48099.0,4.698085563586638,0
B0226,temporary_stress,-0.01077816813834247,0.27400398057940334,2.00411477478466,0.5679812099859833,0.29166666666666663,1.002967508934096,0.096,0.16052329178820823,0.2777054391101441,0.16666666666666663,7,-0.01043962505620699,0.1257398084849754,0.6987051383832023,0.44577035269159376,3.3381845091267834,1.6707795698924732,0.04103929559094913,7,4,-0.32930509780151784,2.9389905423750693,0.9225543306688891,-0.00033854308213550853,0.12729612089025158,1.6707795698924732,1.304026257991616,0.8606548767132783,34002.0,2.576201841118309,0
B0227,stable,0.000710781129613474,0.017601936216867273,0.9831098350136491,0.031113689353964302,0.0,0.9996095449525317,0.278,0.23921507379600399,0.23070092258949773,0.0,0,0.0005234829349225193,0.010625197018458571,0.5522379803969291,0.9833108356853602,-0.6556701030927955,2.090439785624212,0.002235634043217717,0,0,0.18445096442396722,0.11933278121362513,1.0084226731668136,0.0001872981946909376,0.21054494767351817,2.090439785624212,1.7926246624057258,0.7031601080803968,41962.0,2.8087328060330883,0
B0228,structural_decline,-0.01669602804361837,0.20630719661800134,0.8007459384284721,0.5171183712533172,0.6176470588235294,0.4881889763779528,0.165,-0.3583184698597758,-0.42771918703532225,1.0,21,-0.016679344750709896,0.11535048887844511,1.2495197494802768,0.6032801148475225,-1.960258390675466,0.567804663236453,-0.016998427682727496,21,0,-0.425486869389945,1.7637344465296438,0.5510505938138948,-1.668329290846978e-05,0.40072629667640325,0.5678046632364531,1.181536933912805,0.9875818461136432,34859.0,3.032931657023535,1
B0229,stable,0.0008791266878429939,0.017575045294120736,0.9844799566630552,0.033877839923389774,0.0,1.0023177383315058,0.122,0.3275644317377486,0.3195798330990479,0.0,0,0.00022773373456230251,0.00858203103782802,0.5624123036289103,0.9878311798259615,-1.2284040995607663,3.931408382066277,-0.000742310719688512,0,0,0.3108267525293881,0.04688323569235374,1.0088962291646426,0.0006513929532807163,0.11291165708311553,3.931408382066277,1.800235093392586,0.4696126242307051,38922.0,3.24111417983984,0
B0230,temporary_stress,-0.0005628740932081255,0.20980560492247563,1.2446287905193447,0.43598651272095634,0.2857142857142857,1.018221450223085,0.283,0.2906122634333526,0.2936522533130277,0.0,8,-0.0007606275667708294,0.007700753867000347,0.5016074649102172,0.5838357004189231,0.019142626044755265,1.7428208501565121,-0.07788368438210073,8,3,-0.1347365552944382,1.1244247766902906,1.0134872790436293,0.00019775347356269833,0.21164767953758779,1.7428208501565123,1.7468602978342858,0.8663578199802499,70406.0,4.795885698715984,0
B0231,temporary_stress,-0.014014931601562875,0.18136675551917836,1.0990763298114878,0.39827350101405823,0.27586206896551724,0.803186049333495,0.217,0.005026954878746381,0.10374347176857186,0.5,8,-0.012862540407981751,0.11552578733477616,0.697121995163814,0.6066147792473435,0.9737652059211489,1.5876485111600855,0.10004630741686331,8,0,-0.11974553207717241,1.182971464722222,0.7311965886044133,-0.0011523911935811472,0.296003034469679,1.5876485111600855,1.665682405580413,0.885382714885252,76710.0,3.9891487111927746,0
B0232,temporary_stress,-0.0006807945792764974,0.19221585581143175,1.0753308696364532,0.4608501862692922,0.19999999999999996,0.9894558275678551,0.232,0.2746307876530069,0.28338354367824836,0.0,6,-0.0006811941717513633,0.016159802033520427,0.5993668421676345,0.5589775146354443,0.10694628300703819,2.464569351230425,-0.03654489470082859,6,1,-0.15746407663650877,0.9731177422802103,0.9823875731772219,3.9959247486505185e-07,0.12107873842455433,2.4645693512304248,1.4954799464789683,0.8569667321271022,48580.0,4.8476583288983495,0
B0233,temporary_stress,-0.016120570322057905,0.25713329799472856,1.3120735253291251,0.51159940768982,0.2962962962962963,0.9249400030636733,0.128,-0.04403179412115126,0.16924947297524015,0.5,8,-0.01719831125138089,0.23833216508115979,0.8543603906589308,0.4937620206627747,1.3840721034593764,1.4759174032678306,0.18368910037420577,8,5,-0.3004101918199922,3.043148284877411,0.7641907647269076,0.0010777409293229764,0.20325846075035914,1.4759174032678308,1.3607677061074837,0.8704530862033092,55974.0,2.8581008629346587,0
B0234,stable,0.0019805065438930924,0.024256840606859925,0.9903634187818857,0.025279015656426207,0.0,1.0325091033376714,0.13,0.26964283366854647,0.2671459181929662,0.0,0,0.002562190248376336,0.004128070691051134,0.513202747392521,0.9892337421619277,-0.1807504078303497,2.0047879776328053,0.005658623428864415,0,0,0.18364422710362688,0.14094068098998852,1.0335081699990798,-0.0005816837044832268,0.22589671839226658,2.004787977632805,1.8530293792535975,0.8120430109393262,51338.0,4.04921717868833,0
B0235,temporary_stress,-0.007833244894349414,0.20092003780487935,1.451039667306462,0.4144863055634924,0.3076923076923077,0.9960814727131719,0.098,0.2249071390669007,0.31506475482964325,0.0,8,-0.008490896017733849,0.0858647144195415,0.5535444614689315,0.6131270664108739,1.624984235086392,1.888977775555611,0.01733773390167529,8,0,-0.09624882648271359,1.0278384561096483,0.9257418670149803,0.0006576511233844178,0.20350753425412538,1.8889777755556112,1.7081829854635087,0.8773096655239147,58978.0,3.6110453487897467,0
B0236,temporary_stress,0.0004455210703678294,0.14052464774319065,1.041038052503268,0.3912361583868327,0.1724137931034483,1.0224309535094145,0.229,0.2012926020078418,0.20957707293352928,0.0,5,0.0010494145404354117,0.009824811557365106,0.5813691051943864,0.7011486923176355,0.12374227714033272,1.5546069921159513,-0.02933246339166464,5,2,-0.21772588220087036,1.081269925110787,1.0156232496014477,-0.0006038934700675684,0.22043476047446928,1.5546069921159513,1.5829224957821342,0.7847273234725823,57707.0,2.983687362661037,0
B0237,temporary_stress,-0.006907314707359723,0.2556263548813713,1.6730068692756037,0.5259626210312993,0.36,1.0145162500938227,0.109,0.1329430308489079,0.20795831054781744,0.16666666666666663,9,-0.007044359378518349,0.07576977122673652,0.7451514067530367,0.47614501238459805,0.6092208660759074,1.1637290836653387,-0.024058931386109914,9,4,-0.38856113487953164,11.473654205769387,0.9652030323500712,0.00013704467115861277,0.1171127735353127,1.1637290836653387,1.182529882569376,0.844570856587417,42960.0,3.8693987840576445,0
B0238,temporary_stress,-0.011355129384371249,0.22720004628442847,1.4737006117662494,0.49380972326394645,0.2592592592592593,1.0200368202141026,0.146,0.10149910871703957,0.28397040467446943,0.33333333333333337,7,-0.012188235164828032,0.19540413967873058,0.7038718796256107,0.514992061250134,1.365071830106183,1.7332592043489004,0.15807143344182722,7,3,-0.27472944935272403,1.8023218588165237,0.8752398671355236,0.0008331057804567702,0.18016092951821308,1.7332592043489006,1.4481329126279066,0.8689920006945374,59625.0,3.484770263293753,0
B0239,temporary_stress,0.0032470682462321905,0.18534275425656405,1.0243074286802272,0.49881615153260384,0.16666666666666663,1.0326784838207377,0.17,0.2513918218468036,0.24785581731252673,0.0,5,0.0033471773455044443,0.013345096543495952,0.6202174788562224,0.6324822422729891,-0.13556708257395653,2.0846433439345753,-0.01480953295121082,5,1,-0.26456346920927454,1.0998359123329406,1.0327958021373265,-0.00010010909927223255,0.13637349360265189,2.0846433439345753,1.4643652335843254,0.803375105802313,49479.0,3.166250719907852,0
B0240,temporary_stress,-0.00453636470522823,0.2077958029512252,1.4598506736848127,0.5016080124965543,0.25,1.0420533553860762,0.237,0.10471989953750498,0.10365576718604375,0.0,8,-0.006020424835060266,0.006192596193580891,0.6864614359617494,0.518104689270728,-0.005999368487527706,1.0284561258278146,-0.08921909662514277,8,6,-0.413631862129519,9.614725672165118,1.0420329361797707,0.0014840601298320344,0.21304279667659506,1.0284561258278144,1.3312834358282086,0.8629998760976401,46679.0,2.8594443933964286,0
B0241,temporary_stress,-0.002835364993206884,0.14418744507777065,1.099670254464008,0.36684628277763154,0.18181818181818177,0.9884334612347798,0.271,0.26844066434874153,0.2783667136979877,0.0,6,-0.0025183583478083256,0.010927546028326064,0.5187411598302687,0.6445568007092296,0.128726287262873,1.9457996598512781,-0.0335918406924488,6,1,-0.09693729135210759,0.7091553565753459,0.9793464559294095,-0.00031700664539856363,0.20715700141442714,1.9457996598512781,1.7625098512342015,0.8665110697938266,61599.0,5.119668656757767,0
B0242,stable,0.0008249156077644646,0.022079558077619195,0.9809511110264495,0.01892859608802433,0.0,1.0155157277990945,0.13,0.19599333208392106,0.1923984065766056,0.0,0,0.0021731680365941215,0.008335262061397196,0.5759129261211927,0.9932334461092316,-0.3091014829892466,1.8182479063275434,0.004017658986538726,0,0,0.13943441078703112,0.16795492429442752,1.0159004152651878,-0.0013482524288296546,0.23116134106201391,1.8182479063275434,1.717087230927433,0.8903375648609541,79050.0,4.678391414564859,0
B0243,structural_decline,-0.00620997460736631,0.059621090116919774,0.9200778384335876,0.1738933910179834,0.0,0.8564233364543311,0.29,0.1450295418590385,0.1347348612385902,0.0,0,-0.006540099520971621,0.019774769483385107,0.5786104664221008,0.8669228037322829,-0.32511798636602085,2.061292366170415,0.010684882224610405,0,0,0.13082362057275693,0.24754642179374278,0.8624931391857423,0.0003301249136053046,0.2532380025454818,2.0612923661704152,1.889330764079647,0.9708648548640079,35674.0,3.455332063410067,0
B0244,structural_decline,-0.005252799267517031,0.0673960755384634,0.8793525217300785,0.18623542459758402,0.0,0.8206988199794171,0.12,0.12272813564741265,0.09121486309220493,0.0,0,-0.00448833350671883,0.03341791106792867,0.5805031074282332,0.846689247924223,-0.9714859013623378,2.013773390814075,0.0004624732900264623,0,0,0.10455322082671382,0.24998008561909424,0.8440494389656584,-0.0007644657607982141,0.27409292690145015,2.013773390814075,1.92405368885686,0.9626950881018931,66555.0,3.9899883097029467,0
B0245,structural_decline,-0.006261108594811567,0.05748552081762708,0.8992323232323233,0.17131835007106377,0.0,0.8419260624424072,0.12,0.20700641916691398,0.1721675453882178,0.0,0,-0.005878962120547708,0.03446836080642678,0.5800862688713155,0.8655567182594843,-1.0170392371424144,2.8996347865784067,-0.0002918411652227726,0,0,0.1787995689318569,0.18777131760939286,0.8690083870866979,-0.00038214647426386764,0.18170381020848309,2.899634786578407,1.9132231999079825,0.953165300734487,37470.0,3.51133115716807,0
B0246,temporary_stress,-0.0006308948029843041,0.262249057822534,1.074726203109385,0.5763051256014349,0.21212121212121215,0.9857363840832092,0.125,0.31012688259800897,0.3043417194157895,0.0,7,-0.00017951888861726222,0.006004633168922477,0.5565600015338305,0.42752128154271013,-0.06342524881389895,2.283854898967581,-0.04849873442776747,7,2,-0.2749660729029258,1.3661655692993318,0.9899499871883689,-0.0004513759143670399,0.13016469505531375,2.2838548989675815,1.525476470696975,0.8857813817365259,75408.0,4.293775445322805,0
B0247,structural_decline,-0.011470093847177995,0.12331089110720844,0.9101920802838058,0.287335085482318,0.5862068965517242,0.7218506856800854,0.101,-0.2004475786515392,-0.2268829715653728,1.0,17,-0.011008658152383126,0.031227041148093045,0.9779486639278064,0.7367404824481512,-1.0220765781303855,0.6852842933952541,-0.0002854986747359152,17,1,-0.21249577142262355,1.5281662676097378,0.7410809544874964,-0.0004614356947948447,0.29253133888128097,0.6852842933952542,1.206613055393324,0.8769925311579855,42230.0,3.2967290327617165,1
B0248,structural_decline,-0.008835625356449483,0.0902833704279751,0.8972274823986404,0.2361147895325889,0.0,0.7767174431221112,0.29,0.030696545891037087,0.013648740515266449,0.0,0,-0.009251081264265408,0.018765261880613893,0.7551194908650101,0.7932729028013907,-0.5018539277399361,1.9864649012189997,0.008460925399985024,0,0,0.02357986826030124,0.5353914049723145,0.7893446334441131,0.0004154559078159343,0.205991860767166,1.9864649012189999,1.5350875951459635,0.9707311060546499,52093.0,2.670317559312766,1
B0249,stable,-0.0002563429569210154,0.01888801488307298,0.9676597446867717,0.03685342728906427,0.0,0.9684581404201451,0.159,0.3632846734713751,0.3429823440960028,0.0,0,-0.00033268050725402467,0.01814254017873122,0.5104379161911266,0.9698922637016316,-10.151164687686151,4.284399801587301,-0.009401474845300609,0,0,0.34187020299041265,0.056572652042890435,0.9850921999628192,7.63375503330076e-05,0.12077967594381588,4.284399801587302,2.045124131442901,0.761269538605672,51405.0,2.7304113809190786,0
B0250,structural_decline,-0.013049332314546488,0.10385611546926114,0.8688966461932747,0.2683079572586011,0.0,0.741164037731418,0.086,0.14840763500202225,0.11273836083417672,0.0,0,-0.01326263088659985,0.040212643624605554,0.6595979115812314,0.7662843946925515,-0.9622299987932906,3.5803468872042266,0.0007000553558148773,0,0,0.1142640938327658,0.3358853474849255,0.7696583036518063,0.00021329857205334613,0.1475793327908869,3.580346887204227,1.8110717189786958,0.9816020806926645,61705.0,4.830326040158128,0
B0251,structural_decline,-0.008109881324751055,0.08261170313498002,0.8820392982918079,0.19387643861643644,0.03703703703703709,0.8357446543427138,0.093,0.027285044618523303,0.03284884432351381,0.16666666666666663,1,-0.006783040095089432,0.024429130037315915,0.6947274152020598,0.8274283222500817,0.08577543628580878,1.61160544528101,0.035214260128994444,1,0,0.022426064070019153,0.5011778512831145,0.834716793072838,-0.0013268412296616172,0.27258479794022167,1.6116054452810102,1.6181774689467265,0.9256211420057383,30271.0,2.828580772764791,1
B0252,structural_decline,-0.004102911730569846,0.05581047795913902,0.8955680261588087,0.23207179019933122,0.02941176470588236,0.8442740611488839,0.223,0.06560138904408669,0.021271825072786084,0.16666666666666663,1,-0.0041542251155839835,0.054718265458866426,0.7058556513844756,0.8882541538091268,-1.3331560755118297,1.9325184619302267,-0.00553898520702427,1,0,0.028777967835377647,0.34551356307813486,0.8710578567806154,5.131338501414594e-05,0.218832027472419,1.9325184619302271,1.6096163790723013,0.9197108498150238,99677.0,5.140683691625337,1
B0253,stable,0.001198226847726812,0.024668473331389773,0.9809562291928358,0.01911689450983267,0.0,1.0296988083924261,0.224,0.2597868996271657,0.2695526510918717,0.0,0,0.0019326125372141,0.014047026572494375,0.6194940676068951,0.9924409679070106,1.925262507720823,2.9415386803185437,0.007419088696959813,0,0,0.19349002120038014,0.11723571825623692,1.0204967468382191,-0.0007343856894872689,0.12593687038280726,2.9415386803185437,1.5841129544652315,0.7146339055845083,61583.0,3.376507785656846,0
B0254,structural_decline,-0.009350807431672508,0.12114285297986034,0.9136981450047016,0.3057841418852678,0.38888888888888884,0.7124763574066922,0.216,-0.16141330719031916,-0.19662828679791933,1.0,14,-0.009669030648799518,0.04211939366602042,0.9796845763164929,0.7459077270431657,-3.7162307416696043,1.0118406285072952,-0.02234548672265919,14,1,-0.18836833922541418,5.842921968734924,0.7409167879742135,0.0003182232171270093,0.23817161186848437,1.0118406285072952,1.2458119091059876,0.936293311189652,46082.0,2.738005406850658,1
B0255,stable,0.001727232036912977,0.017733381406216154,1.0144664996466886,0.02675049791072759,0.0,1.030811887374546,0.223,0.23161635490295623,0.2351020089372883,0.0,0,0.003349324553682735,0.004265975126806919,0.6221552411950204,0.9841215292693405,0.27451669595781875,2.2089088191330344,-0.004605883435890842,0,0,0.15232813944103826,0.17023679482119225,1.0278569661941395,-0.0016220925167697558,0.15250566735477009,2.2089088191330344,1.5248025455991816,0.8798079569384646,31603.0,2.4683094466356854,0
B0256,structural_decline,-0.008422088909091949,0.09635460592226866,0.8354699080936853,0.2707197351864238,0.18518518518518523,0.8538424041807897,0.247,-0.04902905467448109,0.0019993813675017623,0.6666666666666667,5,-0.008939982889400778,0.07037675327459766,0.9201856609558415,0.7679140262773061,0.8046209474780909,1.8054326944556136,0.05722382998294716,4,1,-0.09844354006779046,0.9948398053036611,0.7986464580050561,0.0005178939803088328,0.14120452513094206,1.8054326944556136,1.2761012004400019,0.8384657688720977,50172.0,3.412558239715235,1
B0257,structural_decline,-0.008504837249600411,0.09324048278904806,0.9182924710523357,0.24692577281745165,0.06060606060606055,0.7653274368767425,0.126,0.014752794553352154,-0.011652410376398614,0.33333333333333337,2,-0.008712156459561119,0.02877404687621199,0.7533109266142854,0.7957909088525508,-1.2086133589356787,1.7672357918475705,-0.002278842300167479,2,0,-0.012008495092598258,0.6320878488576044,0.7853066361356069,0.00020731920996070236,0.22790304271373563,1.7672357918475703,1.5226298224746422,0.9897677487564657,95908.0,5.029304573541108,1
B0258,stable,0.003602243245293041,0.031057609207615182,1.0212536594130142,0.03729059013263991,0.0,1.0531547246815653,0.208,0.21148888084345413,0.20124254948334214,0.0,0,0.0047991654371938525,0.015003493435228474,0.6832143226741177,0.9879208768061086,-0.5884640311082256,2.2334347979530613,-0.013829161984380315,0,0,0.10372028217533928,0.2760109378706429,1.060132310831715,-0.0011969221919007971,0.11729276622167029,2.2334347979530613,1.3731541299212453,0.8836903832197224,41437.0,2.727643748148636,0
B0259,stable,0.0024993249708984717,0.029748756657826714,1.0546241824508904,0.02509998620879883,0.0,1.0774605801498645,0.118,0.18469866225348228,0.19384025848651407,0.0,0,0.0026262160997441294,0.008413751414781139,0.6145206362854686,0.9886636326023996,0.4263922073148287,1.6237604468886677,-0.006148905569675137,0,0,0.10235369834045878,0.2218859337918624,1.0692778007631132,-0.00012689112884566462,0.21274720550300946,1.6237604468886677,1.565705406241278,0.7569948586906605,55636.0,3.8364363536063992,0
B0260,stable,0.0026135356438332542,0.03371716851770531,1.010124462800692,0.02700615478224233,0.0,1.0859797336828065,0.235,0.2965177505792048,0.32748088540604525,0.0,0,0.002514302390821298,0.02708987240019172,0.5015581487866331,0.983777585359575,15.481567413420208,2.1652007979876835,0.01598504932852365,0,0,0.20961362944934592,0.13672182321428944,1.0588565678313169,9.923325301195716e-05,0.2184060469433762,2.165200797987683,1.9450769120102371,0.8398572864213861,48369.0,3.395825045049262,0
B0261,structural_decline,-0.014327004529597608,0.15129236147630765,0.8411190593414232,0.40171959188352635,0.1333333333333333,0.6843975696434712,0.159,-0.04863005846612404,-0.05027300568284176,0.6666666666666667,4,-0.013540651802472778,0.07531895071731294,0.7235822745584134,0.6782620658030494,-0.046331190423409704,1.6510493644694058,0.01690899264669757,2,1,-0.07373609996560816,0.8434067314293723,0.6658947609767282,-0.0007863527271248225,0.3494473711393451,1.6510493644694058,1.786188161549433,0.9655706776529315,66395.0,4.566892124269173,1
B0262,temporary_stress,-0.006239087504077096,0.22392123986566104,1.5493018960178193,0.5126123150858093,0.3076923076923077,0.991606974069308,0.123,0.1402216123264739,0.17152000156179584,0.0,8,-0.007730215448155114,0.043376552712385726,0.6303971760525516,0.5003701130837822,0.2324623727633904,1.218625997992064,-0.051670064114974226,8,4,-0.3293664802815137,4.188746471398562,0.974297069843186,0.0014911279440780428,0.2256820253874746,1.218625997992064,1.4448322499018367,0.8598201582949342,62997.0,4.304494881051349,0
B0263,temporary_stress,0.00020084838533118203,0.1579866922393311,1.0402946806455577,0.41474999999999995,0.2142857142857143,0.9811333333333334,0.203,0.19811666666666666,0.18682809523809518,0.0,6,0.0018533798576902054,0.014209008722333247,0.6100274319476683,0.6000949999999999,-0.151043657772002,1.57019605595047,-0.04301285714285711,6,4,-0.24015,1.4446234702668066,0.9872916666666666,-0.0016525314723590434,0.18930576070901034,1.57019605595047,1.47490427822167,0.8341178889863767,65775.0,3.28875,0
B0264,stable,0.0027738990751691615,0.02951779475910585,1.0233699921445405,0.012115949220526834,0.0,1.0800424540655282,0.101,0.22914168355180636,0.2345717081854036,0.0,0,0.0017889362980650335,0.010402585205743295,0.6120770165675175,1.0,0.39538885065380697,2.12087896043218,-0.004151676797750577,0,0,0.1727384250644392,0.13416197952743972,1.0774097506512839,0.000984962777104129,0.17524467472654,2.1208789604321803,1.6156346683619411,0.7077779898311598,46644.0,3.8575859074556504,0
B0265,temporary_stress,-0.0012070821090148258,0.25812719464180783,1.398156538849908,0.5845643261534457,0.28,1.0008459686340858,0.158,0.14057023863752566,0.13693669046977155,0.0,7,0.0009816525636139098,0.004913113140001463,0.6549971296827837,0.43079697682417795,-0.015960574580684846,0.8855718157181572,-0.11564563874616024,7,5,-0.45870092684695396,9.296832078472463,1.0040253232808707,-0.0021887346726287287,0.2049962037740042,0.8855718157181571,1.2687576693676,0.838855226639071,88793.0,4.952709423718729,0
B0266,stable,0.0007592796367769222,0.021981649982514936,1.0475153287284986,0.03139251715740532,0.0,1.0487786879197107,0.185,0.345332447789831,0.36357970418630137,0.0,0,0.0003175015168022442,0.01598000017394705,0.5209923664122138,0.9852291343812265,3.6314199395769053,3.233022106849774,0.011636041620544633,0,0,0.3021769611098812,0.07190607357414272,1.0363220426536786,0.0004417781199746674,0.14577873988834456,3.233022106849773,1.930348138821786,0.8258767350416136,52496.0,4.648749169802967,0
B0267,temporary_stress,0.0006279258121913853,0.2275770575324547,1.0740274372059115,0.5328436262507179,0.27586206896551724,0.9825378112310188,0.163,0.2064427717823927,0.2102015111537192,0.0,8,0.0005201741716815964,0.003998500022046752,0.6768069439302317,0.47114657960762973,0.03563240977271111,1.8772012786804624,-0.05086389684195074,8,3,-0.30095825398264864,2.044917283249033,0.9797769112179197,0.00010775164050978388,0.11248920153029741,1.8772012786804622,1.3146204911328518,0.8588780467697777,69788.0,4.2192194915510415,0
B0268,structural_decline,-0.007538869509490052,0.09725039752863358,0.8887364695846638,0.2814030178874787,0.2222222222222222,0.742979914060158,0.189,-0.11837713600479664,-0.1557395537409529,1.0,8,-0.008022453780423199,0.04161305941854055,0.9087383426073647,0.7888378135305287,-0.9970741519612354,1.3791176782120538,5.4818769718285294e-05,8,0,-0.12635155391226144,1.4222572396377033,0.7704306985110423,0.0004835842709331365,0.24491225339507375,1.3791176782120538,1.385336102122958,0.9815480280447832,71887.0,4.310202857999401,1
